match_id,division,match_date,section,team,player,goals,goal_minutes,source_url,note
2025_D2_m09,2部,2025-04-20,第3節,INAC千葉CRAVO FC,武井ふうこ,2,49分|65分,https://u15.kantolsl.com/2025/div2/m09,
2025_D2_m09,2部,2025-04-20,第3節,INAC千葉CRAVO FC,笹ノ間奈央,1,47分,https://u15.kantolsl.com/2025/div2/m09,
2025_D2_m09,2部,2025-04-20,第3節,INAC千葉CRAVO FC,齊藤楓花,1,60分,https://u15.kantolsl.com/2025/div2/m09,
2025_D2_m09,2部,2025-04-20,第3節,INAC千葉CRAVO FC,林侑花,1,75分,https://u15.kantolsl.com/2025/div2/m09,
2025_D2_m09,2部,2025-04-20,第3節,TRAUM SVレディースU-15,川田月葉,1,11分,https://u15.kantolsl.com/2025/div2/m09,
2025_D2_m10,2部,2025-04-20,第3節,十文字中学校,曽雌心美,1,7分,https://u15.kantolsl.com/2025/div2/m10,
2025_D2_m10,2部,2025-04-20,第3節,十文字中学校,松原璃々,1,58分,https://u15.kantolsl.com/2025/div2/m10,
2025_D2_m10,2部,2025-04-20,第3節,十文字中学校,鬼久保遥花,1,73分,https://u15.kantolsl.com/2025/div2/m10,
2025_D2_m11,2部,2025-04-19,第3節,栃木SCレディース,富澤結夢,1,79分,https://u15.kantolsl.com/2025/div2/m11,
2025_D2_m11,2部,2025-04-19,第3節,大宮アルディージャVENTUS U15,関根舞彩,2,5分|18分,https://u15.kantolsl.com/2025/div2/m11,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m11,2部,2025-04-19,第3節,大宮アルディージャVENTUS U15,小口彩理,1,27分,https://u15.kantolsl.com/2025/div2/m11,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m12,2部,2025-04-20,第3節,湘南ベルマーレU-15ガールズ,吉井真夏,1,29分,https://u15.kantolsl.com/2025/div2/m12,
2025_D2_m12,2部,2025-04-20,第3節,湘南ベルマーレU-15ガールズ,新田千穂,1,37分,https://u15.kantolsl.com/2025/div2/m12,
2025_D2_m12,2部,2025-04-20,第3節,湘南ベルマーレU-15ガールズ,岩井翠星,1,38分,https://u15.kantolsl.com/2025/div2/m12,
2025_D2_m12,2部,2025-04-20,第3節,スフィーダ世田谷FCユース,真田小町,1,38分,https://u15.kantolsl.com/2025/div2/m12,
2025_D2_m13,2部,2025-05-11,第4節,INAC千葉CRAVO FC,武井ふうこ,2,11分|30分,https://u15.kantolsl.com/2025/div2/m13,
2025_D2_m13,2部,2025-05-11,第4節,INAC千葉CRAVO FC,飯岡真生,1,48分,https://u15.kantolsl.com/2025/div2/m13,
2025_D2_m13,2部,2025-05-11,第4節,INAC千葉CRAVO FC,浅野心都,1,79分,https://u15.kantolsl.com/2025/div2/m13,
2025_D2_m13,2部,2025-05-11,第4節,INAC千葉CRAVO FC,林侑花,1,83分,https://u15.kantolsl.com/2025/div2/m13,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,横田理桜,3,9分|37分|53分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,武井桃香,3,10分|22分|25分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,鬼久保遥花,2,42分|74分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,曽雌心美,2,54分|61分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,清水うらら,1,12分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,松原璃々,1,20分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,内川なお,1,27分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,森田湖朱,1,60分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,小川梨心,1,62分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m14,2部,2025-05-10,第4節,十文字中学校,遊佐葉月,1,66分,https://u15.kantolsl.com/2025/div2/m14,
2025_D2_m15,2部,2025-05-11,第4節,湘南ベルマーレU-15ガールズ,菊地菜々美,1,12分,https://u15.kantolsl.com/2025/div2/m15,
2025_D2_m16,2部,2025-05-11,第4節,大宮アルディージャVENTUS U15,関根舞彩,2,10分|49分,https://u15.kantolsl.com/2025/div2/m16,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m16,2部,2025-05-11,第4節,大宮アルディージャVENTUS U15,奥田利咲,1,59分,https://u15.kantolsl.com/2025/div2/m16,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m17,2部,2025-05-18,第5節,INAC千葉CRAVO FC,浅野心都,1,41分,https://u15.kantolsl.com/2025/div2/m17,
2025_D2_m17,2部,2025-05-18,第5節,INAC千葉CRAVO FC,牧野菜々,1,57分,https://u15.kantolsl.com/2025/div2/m17,
2025_D2_m17,2部,2025-05-18,第5節,INAC千葉CRAVO FC,笹ノ間奈央,1,80+3分,https://u15.kantolsl.com/2025/div2/m17,
2025_D2_m17,2部,2025-05-18,第5節,スフィーダ世田谷FCユース,松田千紗,3,2分|27分|28分,https://u15.kantolsl.com/2025/div2/m17,
2025_D2_m17,2部,2025-05-18,第5節,スフィーダ世田谷FCユース,村田紗菜,1,23分,https://u15.kantolsl.com/2025/div2/m17,
2025_D2_m18,2部,2025-05-18,第5節,十文字中学校,小川梨心,1,56分,https://u15.kantolsl.com/2025/div2/m18,
2025_D2_m18,2部,2025-05-18,第5節,十文字中学校,武井桃香,1,60分,https://u15.kantolsl.com/2025/div2/m18,
2025_D2_m18,2部,2025-05-18,第5節,十文字中学校,曽雌心美,1,75分,https://u15.kantolsl.com/2025/div2/m18,
2025_D2_m18,2部,2025-05-18,第5節,栃木SCレディース,丹野柚,1,12分,https://u15.kantolsl.com/2025/div2/m18,
2025_D2_m18,2部,2025-05-18,第5節,栃木SCレディース,富澤結夢,1,18分,https://u15.kantolsl.com/2025/div2/m18,
2025_D2_m19,2部,2025-05-18,第5節,ザスパ群馬レディースU-15,小島ひなた,1,45分,https://u15.kantolsl.com/2025/div2/m19,
2025_D2_m19,2部,2025-05-18,第5節,ザスパ群馬レディースU-15,茂木暖,1,49分,https://u15.kantolsl.com/2025/div2/m19,
2025_D2_m19,2部,2025-05-18,第5節,大宮アルディージャVENTUS U15,石牟礼咲希,1,38分,https://u15.kantolsl.com/2025/div2/m19,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,矢内智華,4,30分|32分|55分|77分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,菊地菜々美,4,53分|76分|78分|80分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,岩井翠星,3,11分|57分|58分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,新田千穂,3,24分|72分|78分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,菊地沙愛,3,28分|38分|40+2分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,小島瑚菜,2,4分|49分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,吉井真夏,2,6分|34分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,佐藤楓,2,63分|64分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,山田七海,1,1分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,飯塚紗永,1,19分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m20,2部,2025-05-18,第5節,湘南ベルマーレU-15ガールズ,杉崎汐里,1,45分,https://u15.kantolsl.com/2025/div2/m20,
2025_D2_m21,2部,2025-06-01,第6節,INAC千葉CRAVO FC,牧野菜々,2,17分|40+2分,https://u15.kantolsl.com/2025/div2/m21,
2025_D2_m21,2部,2025-06-01,第6節,INAC千葉CRAVO FC,中島萌花,1,53分,https://u15.kantolsl.com/2025/div2/m21,
2025_D2_m22,2部,2025-06-01,第6節,スフィーダ世田谷FCユース,松田千紗,1,32分,https://u15.kantolsl.com/2025/div2/m22,
2025_D2_m22,2部,2025-06-01,第6節,十文字中学校,鬼久保遥花,1,50分,https://u15.kantolsl.com/2025/div2/m22,
2025_D2_m23,2部,2025-06-01,第6節,湘南ベルマーレU-15ガールズ,新田千穂,1,34分,https://u15.kantolsl.com/2025/div2/m23,
2025_D2_m23,2部,2025-06-01,第6節,湘南ベルマーレU-15ガールズ,薮下遥,1,60分,https://u15.kantolsl.com/2025/div2/m23,
2025_D2_m23,2部,2025-06-01,第6節,湘南ベルマーレU-15ガールズ,オウンゴール,1,80+2分,https://u15.kantolsl.com/2025/div2/m23,
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,加藤咲那,2,13分|45分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,奥墨結花,1,31分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,小口彩理,1,40分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,大山心路,1,49分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,奥田利咲,1,53分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,峰岸果海,1,65分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,平井香凛,1,78分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m24,2部,2025-06-01,第6節,大宮アルディージャVENTUS U15,大木優里葉,1,80+1分,https://u15.kantolsl.com/2025/div2/m24,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m25,2部,2025-06-08,第7節,INAC千葉CRAVO FC,武井ふうこ,2,28分|40+1分,https://u15.kantolsl.com/2025/div2/m25,
2025_D2_m25,2部,2025-06-08,第7節,INAC千葉CRAVO FC,牧野菜々,1,36分,https://u15.kantolsl.com/2025/div2/m25,
2025_D2_m25,2部,2025-06-08,第7節,INAC千葉CRAVO FC,花村莉子,1,77分,https://u15.kantolsl.com/2025/div2/m25,
2025_D2_m26,2部,2025-06-08,第7節,栃木SCレディース,丹野柚,1,7分,https://u15.kantolsl.com/2025/div2/m26,
2025_D2_m26,2部,2025-06-08,第7節,スフィーダ世田谷FCユース,村田紗菜,1,37分,https://u15.kantolsl.com/2025/div2/m26,
2025_D2_m27,2部,2025-06-08,第7節,ザスパ群馬レディースU-15,茂木暖,2,47分|76分,https://u15.kantolsl.com/2025/div2/m27,
2025_D2_m27,2部,2025-06-08,第7節,ザスパ群馬レディースU-15,土屋華歩,2,56分|80分,https://u15.kantolsl.com/2025/div2/m27,
2025_D2_m27,2部,2025-06-08,第7節,ザスパ群馬レディースU-15,倉田香々彩,1,40分,https://u15.kantolsl.com/2025/div2/m27,
2025_D2_m27,2部,2025-06-08,第7節,ザスパ群馬レディースU-15,土屋琉花,1,81分,https://u15.kantolsl.com/2025/div2/m27,
2025_D2_m27,2部,2025-06-08,第7節,TRAUM SVレディースU-15,川田月葉,1,59分,https://u15.kantolsl.com/2025/div2/m27,
2025_D2_m28,2部,2025-06-07,第7節,大宮アルディージャVENTUS U15,比留間きり,1,16分,https://u15.kantolsl.com/2025/div2/m28,team_heading_not_in_match:大宮アルディージャVENTUS U15
2025_D2_m28,2部,2025-06-07,第7節,湘南ベルマーレU-15ガールズ,菊地沙愛,2,43分|69分,https://u15.kantolsl.com/2025/div2/m28,
2025_D2_m28,2部,2025-06-07,第7節,湘南ベルマーレU-15ガールズ,新田千穂,1,1分,https://u15.kantolsl.com/2025/div2/m28,
2025_D2_m29,2部,2025-06-28,第8節,INAC千葉CRAVO FC,牧野菜々,1,30分,https://u15.kantolsl.com/2025/div2/m29,
2025_D2_m29,2部,2025-06-28,第8節,INAC千葉CRAVO FC,中島萌花,1,41分,https://u15.kantolsl.com/2025/div2/m29,
2025_D2_m29,2部,2025-06-28,第8節,INAC千葉CRAVO FC,阿久津三希,1,65分,https://u15.kantolsl.com/2025/div2/m29,
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,檜山未知琉,3,3分|7分|76分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,丹野柚,2,26分|58分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,小森陽咲,2,38分|47分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,坂上愛姫,2,44分|51分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,松尾咲良,1,12分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,渡邉凛,1,20分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m31,2部,2025-06-28,第8節,栃木SCレディース,オウンゴール,1,33分,https://u15.kantolsl.com/2025/div2/m31,score_mismatch:expected=13:actual=12
2025_D2_m32,2部,2025-06-28,第8節,スフィーダ世田谷FCユース,真田小町,1,28分,https://u15.kantolsl.com/2025/div2/m32,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m32,2部,2025-06-28,第8節,スフィーダ世田谷FCユース,関まはる,1,38分,https://u15.kantolsl.com/2025/div2/m32,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m32,2部,2025-06-28,第8節,スフィーダ世田谷FCユース,田村明希,1,67分,https://u15.kantolsl.com/2025/div2/m32,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m32,2部,2025-06-28,第8節,ザスパ群馬レディースU-15,茂木暖,2,40+1分|77分,https://u15.kantolsl.com/2025/div2/m32,
2025_D2_m33,2部,2025-09-07,第9節,湘南ベルマーレU-15ガールズ,新田千穂,1,46分,https://u15.kantolsl.com/2025/div2/m33,
2025_D2_m33,2部,2025-09-07,第9節,湘南ベルマーレU-15ガールズ,佐藤楓,1,47分,https://u15.kantolsl.com/2025/div2/m33,
2025_D2_m34,2部,2025-09-07,第9節,大宮アルディージャVENTUS U15,近藤芽衣,1,31分,https://u15.kantolsl.com/2025/div2/m34,
2025_D2_m34,2部,2025-09-07,第9節,大宮アルディージャVENTUS U15,比留間きり,1,38分,https://u15.kantolsl.com/2025/div2/m34,
2025_D2_m35,2部,2025-09-07,第9節,栃木SCレディース,渡邉凜,1,17分,https://u15.kantolsl.com/2025/div2/m35,
2025_D2_m35,2部,2025-09-07,第9節,栃木SCレディース,丹野柚,1,42分,https://u15.kantolsl.com/2025/div2/m35,
2025_D2_m35,2部,2025-09-07,第9節,栃木SCレディース,林加笑,1,45分,https://u15.kantolsl.com/2025/div2/m35,
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,真田小町,4,2分|24分|43分|43分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,松田千紗,3,10分|19分|40+1分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,鈴木優心,2,21分|40分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,田島帆夏,2,45分|76分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,茂木陽菜,2,52分|71分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,小澤璃子,2,58分|65分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,加瀨楓,1,13分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,村田紗菜,1,27分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,箕輪ひさの,1,30分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m36,2部,2025-09-07,第9節,スフィーダ世田谷FCユース,中澤柚寿,1,78分,https://u15.kantolsl.com/2025/div2/m36,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,新居蒼生,5,14分|18分|28分|30分|72分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,中島萌花,4,1分|24分|53分|50分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,阿久津三希,4,47分|52分|59分|71分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,武井ふうこ,3,56分|62分|81分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,牧野菜々,2,5分|40分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,浅野心都,2,13分|34分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,鈴木唯寛,1,3分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,髙橋茉愛,1,68分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,大岩音波,1,80分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m37,2部,2025-09-14,第10節,INAC千葉CRAVO FC,林侑花,1,82分,https://u15.kantolsl.com/2025/div2/m37,
2025_D2_m38,2部,2025-09-14,第10節,ザスパ群馬レディースU-15,林碧瀬,1,30分,https://u15.kantolsl.com/2025/div2/m38,
2025_D2_m38,2部,2025-09-14,第10節,十文字中学校,清水うらら,1,43分,https://u15.kantolsl.com/2025/div2/m38,
2025_D2_m38,2部,2025-09-14,第10節,十文字中学校,吉江美水帆,1,64分,https://u15.kantolsl.com/2025/div2/m38,
2025_D2_m38,2部,2025-09-14,第10節,十文字中学校,内川なお,1,68分,https://u15.kantolsl.com/2025/div2/m38,
2025_D2_m38,2部,2025-09-14,第10節,十文字中学校,曽雌心美,1,82分,https://u15.kantolsl.com/2025/div2/m38,
2025_D2_m39,2部,2025-09-13,第10節,大宮アルディージャVENTUS U15,岩崎かえら,1,9分,https://u15.kantolsl.com/2025/div2/m39,
2025_D2_m39,2部,2025-09-13,第10節,栃木SCレディース,檜山未知琉,1,37分,https://u15.kantolsl.com/2025/div2/m39,
2025_D2_m39,2部,2025-09-13,第10節,栃木SCレディース,渡邉凜,1,51分,https://u15.kantolsl.com/2025/div2/m39,
2025_D2_m40,2部,2025-09-13,第10節,スフィーダ世田谷FCユース,松田千紗,1,53分,https://u15.kantolsl.com/2025/div2/m40,
2025_D2_m40,2部,2025-09-13,第10節,湘南ベルマーレU-15ガールズ,吉井真夏,1,60分,https://u15.kantolsl.com/2025/div2/m40,
2025_D2_m41,2部,2025-09-21,第11節,INAC千葉CRAVO FC,牧野菜々,3,37分|50分|80+5分,https://u15.kantolsl.com/2025/div2/m41,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,尾﨑あかね,3,12分|28分|39分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,曽雌心美,2,4分|68分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,横田理桜,2,72分|78分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,清水うらら,1,43分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,内川なお,1,45分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,遊佐葉月,1,61分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m42,2部,2025-09-21,第11節,十文字中学校,掛川蘭,1,80+1分,https://u15.kantolsl.com/2025/div2/m42,
2025_D2_m43,2部,2025-09-21,第11節,栃木SCレディース,丹野柚,1,31分,https://u15.kantolsl.com/2025/div2/m43,
2025_D2_m43,2部,2025-09-21,第11節,湘南ベルマーレU-15ガールズ,新田千穂,1,64分,https://u15.kantolsl.com/2025/div2/m43,
2025_D2_m43,2部,2025-09-21,第11節,湘南ベルマーレU-15ガールズ,矢内智華,1,81分,https://u15.kantolsl.com/2025/div2/m43,
2025_D2_m44,2部,2025-09-20,第11節,スフィーダ世田谷FCユース,松田千紗,1,41分,https://u15.kantolsl.com/2025/div2/m44,
2025_D2_m44,2部,2025-09-20,第11節,スフィーダ世田谷FCユース,齊藤礼,1,78分,https://u15.kantolsl.com/2025/div2/m44,
2025_D2_m44,2部,2025-09-20,第11節,大宮アルディージャVENTUS U15,奥田利咲,1,9分,https://u15.kantolsl.com/2025/div2/m44,
2025_D2_m44,2部,2025-09-20,第11節,大宮アルディージャVENTUS U15,比留間きり,1,45分,https://u15.kantolsl.com/2025/div2/m44,
2025_D2_m45,2部,2025-10-05,第12節,スフィーダ世田谷FCユース,松田千紗,1,77分,https://u15.kantolsl.com/2025/div2/m45,team_heading_not_in_match:スフィーダ世田谷FCユース
2025_D2_m45,2部,2025-10-05,第12節,INAC千葉CRAVO FC,花村莉子,1,85分,https://u15.kantolsl.com/2025/div2/m45,
2025_D2_m46,2部,2025-10-05,第12節,栃木SCレディース,林加笑,1,27分,https://u15.kantolsl.com/2025/div2/m46,
2025_D2_m46,2部,2025-10-05,第12節,十文字中学校,清水うらら,1,75分,https://u15.kantolsl.com/2025/div2/m46,
2025_D2_m46,2部,2025-10-05,第12節,十文字中学校,横田理桜,1,79分,https://u15.kantolsl.com/2025/div2/m46,
2025_D2_m47,2部,2025-10-05,第12節,大宮アルディージャVENTUS U15,関根舞彩,1,54分,https://u15.kantolsl.com/2025/div2/m47,
2025_D2_m47,2部,2025-10-05,第12節,大宮アルディージャVENTUS U15,林果奈実,1,72分,https://u15.kantolsl.com/2025/div2/m47,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,小島瑚菜,5,24分|27分|40分|68分|69分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,新田千穂,4,3分|76分|12分|13分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,飯塚紗永,2,5分|23分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,吉井真夏,2,46分|63分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,高橋杏莉,2,55分|67分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,矢内智華,1,8分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,佐藤楓,1,16分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,オウンゴール,1,44分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,菊地沙愛,1,45分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,岩井翠星,1,61分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,湘南ベルマーレU-15ガールズ,山田七海,1,73分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m48,2部,2025-10-04,第12節,TRAUM SVレディースU-15,舘崎舞彩子,1,9分,https://u15.kantolsl.com/2025/div2/m48,
2025_D2_m49,2部,2025-10-13,第13節,INAC千葉CRAVO FC,武井ふうこ,1,51分,https://u15.kantolsl.com/2025/div2/m49,
2025_D2_m50,2部,2025-10-12,第13節,スフィーダ世田谷FCユース,村田紗菜,2,20分|32分,https://u15.kantolsl.com/2025/div2/m50,
2025_D2_m50,2部,2025-10-12,第13節,スフィーダ世田谷FCユース,真田小町,1,17分,https://u15.kantolsl.com/2025/div2/m50,
2025_D2_m50,2部,2025-10-12,第13節,スフィーダ世田谷FCユース,甲斐佳音,1,73分,https://u15.kantolsl.com/2025/div2/m50,
2025_D2_m51,2部,2025-10-11,第13節,湘南ベルマーレU-15ガールズ,岩井翠星,1,70分,https://u15.kantolsl.com/2025/div2/m51,
2025_D2_m51,2部,2025-10-11,第13節,湘南ベルマーレU-15ガールズ,菊地沙愛,1,73分,https://u15.kantolsl.com/2025/div2/m51,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,関根舞彩,2,7分|15分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,加藤咲那,2,10分|39分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,奥田利咲,2,39分|78分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,平井香凜,2,52分|57分,https://u15.kantolsl.com/2025/div2/m52,
2025_D2_m52,2部,2025-10-13,第13節,大宮アルディージャVENTUS U15,奥墨結花,1,38分,https://u15.kantolsl.com/2025/div2/m52,
