year,division,match_id,url_key,source_url,match_date,kickoff,section,home_team,away_team,home_score,away_score,venue,status,fetched_at,source_type,discovered_from,note
2025,2部,2025_D2_m32,m32,https://u15.kantolsl.com/2025/div2/m32,2025-06-28,17:15,第8節,Ｂ面 スフィーダ世田谷FCユース,ザスパ群馬レディースU-15,3,2,清瀬内山運動公園サッカー場,played,2026-05-18T09:17:58+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m33,m33,https://u15.kantolsl.com/2025/div2/m33,2025-09-07,14:00,第9節,INAC千葉CRAVO FC,湘南ベルマーレU-15ガールズ,0,2,あけぼの山農業公園 芝生広場,played,2026-05-18T09:17:58+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m34,m34,https://u15.kantolsl.com/2025/div2/m34,2025-09-07,17:00,第9節,十文字中学校,RB大宮アルディージャWOMEN U15,0,2,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:00+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m35,m35,https://u15.kantolsl.com/2025/div2/m35,2025-09-07,18:00,第9節,栃木SCレディース,ザスパ群馬レディースU-15,3,0,とちぎフットボールセンタ,played,2026-05-18T09:18:01+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m36,m36,https://u15.kantolsl.com/2025/div2/m36,2025-09-07,17:15,第9節,Ｂ面 スフィーダ世田谷FCユース,TRAUM SVレディースU-15,19,0,清瀬内山運動公園サッカー場,played,2026-05-18T09:18:03+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m37,m37,https://u15.kantolsl.com/2025/div2/m37,2025-09-14,17:00,第10節,TRAUM SVレディースU-15,INAC千葉CRAVO FC,0,24,とちぎフットボールセンタ,played,2026-05-18T09:18:04+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m38,m38,https://u15.kantolsl.com/2025/div2/m38,2025-09-14,16:30,第10節,ザスパ群馬レディースU-15,十文字中学校,1,4,GCCザスパーク,played,2026-05-18T09:18:04+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m39,m39,https://u15.kantolsl.com/2025/div2/m39,2025-09-13,09:00,第10節,RB大宮アルディージャWOMEN U15,栃木SCレディース,1,2,和光スポーツアイランド サッカー場,played,2026-05-18T09:18:05+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m40,m40,https://u15.kantolsl.com/2025/div2/m40,2025-09-13,12:15,第10節,スフィーダ世田谷FCユース,湘南ベルマーレU-15ガールズ,1,1,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:06+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m41,m41,https://u15.kantolsl.com/2025/div2/m41,2025-09-21,14:00,第11節,INAC千葉CRAVO FC,ザスパ群馬レディースU-15,3,0,あけぼの山農業公園 芝生広場,played,2026-05-18T09:18:06+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m42,m42,https://u15.kantolsl.com/2025/div2/m42,2025-09-21,17:00,第11節,十文字中学校,TRAUM SVレディースU-15,11,0,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:07+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m43,m43,https://u15.kantolsl.com/2025/div2/m43,2025-09-21,17:00,第11節,栃木SCレディース,湘南ベルマーレU-15ガールズ,1,2,とちぎフットボールセンタ,played,2026-05-18T09:18:08+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m44,m44,https://u15.kantolsl.com/2025/div2/m44,2025-09-20,12:15,第11節,スフィーダ世田谷FCユース,RB大宮アルディージャWOMEN U15,2,2,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:08+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m45,m45,https://u15.kantolsl.com/2025/div2/m45,2025-10-05,13:15,第12節,Ｃ面 スフィーダ世田谷FCユース,INAC千葉CRAVO FC,1,1,清瀬内山運動公園サッカー場,played,2026-05-18T09:18:09+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m46,m46,https://u15.kantolsl.com/2025/div2/m46,2025-10-05,18:00,第12節,栃木SCレディース,十文字中学校,1,2,とちぎフットボールセンタ,played,2026-05-18T09:18:09+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m47,m47,https://u15.kantolsl.com/2025/div2/m47,2025-10-05,17:45,第12節,RB大宮アルディージャWOMEN U15,ザスパ群馬レディースU-15,2,0,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:10+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m48,m48,https://u15.kantolsl.com/2025/div2/m48,2025-10-04,13:00,第12節,湘南ベルマーレU-15ガールズ,TRAUM SVレディースU-15,21,1,中井中央公園 多目的広場,played,2026-05-18T09:18:10+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m49,m49,https://u15.kantolsl.com/2025/div2/m49,2025-10-13,17:00,第13節,栃木SCレディース,INAC千葉CRAVO FC,0,1,とちぎフットボールセンタ,played,2026-05-18T09:18:11+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m50,m50,https://u15.kantolsl.com/2025/div2/m50,2025-10-12,13:00,第13節,十文字中学校,スフィーダ世田谷FCユース,0,4,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:11+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m51,m51,https://u15.kantolsl.com/2025/div2/m51,2025-10-11,14:00,第13節,ザスパ群馬レディースU-15,湘南ベルマーレU-15ガールズ,0,2,GCCザスパーク,played,2026-05-18T09:18:12+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m52,m52,https://u15.kantolsl.com/2025/div2/m52,2025-10-13,12:00,第13節,TRAUM SVレディースU-15,RB大宮アルディージャWOMEN U15,0,14,とちぎフットボールセンタ,played,2026-05-18T09:18:12+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m53,m53,https://u15.kantolsl.com/2025/div2/m53,2025-11-16,13:00,第14節,十文字中学校,INAC千葉CRAVO FC,1,4,十文字学園女子大学 サッカーグラウンド,played,2026-05-18T09:18:13+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m54,m54,https://u15.kantolsl.com/2025/div2/m54,2025-11-16,13:15,第14節,Ａ面 スフィーダ世田谷FCユース,栃木SCレディース,3,3,清瀬内山運動公園サッカー場,played,2026-05-18T09:18:14+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m55,m55,https://u15.kantolsl.com/2025/div2/m55,2025-11-15,14:00,第14節,TRAUM SVレディースU-15,ザスパ群馬レディースU-15,1,4,下野市大松山運動公園 陸上競技場,played,2026-05-18T09:18:14+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
2025,2部,2025_D2_m56,m56,https://u15.kantolsl.com/2025/div2/m56,2025-11-16,17:00,第14節,湘南ベルマーレU-15ガールズ,RB大宮アルディージャWOMEN U15,0,2,柳島スポーツ公園 総合競技場,played,2026-05-18T09:18:15+09:00,primary_match_page,https://u15.kantolsl.com/2025/div2/,
